City_ID,City,Country,Max Temp,Current Description,Lat,Lng,Hotel Name
1636,Liberia,LR,72.45,overcast clouds,6.5,-9.5,
1638,Chulman,RU,35.69,overcast clouds,56.8479,124.9104,Gostinitsa
1639,Lemon Tree Passage,AU,53.78,clear sky,-32.7327,152.036,Koala Shores Port Stephens Holiday Park
1640,Jackson,US,46.74,broken clouds,42.4165,-122.8345,Agate Village Apartments
1641,Kyabe,TD,92.68,overcast clouds,9.4515,18.9449,
1642,Daoukro,CI,74.61,moderate rain,7.0591,-3.9631,Komenan brou roseline
1643,La Ronge,CA,52.05,broken clouds,55.1001,-105.2842,Northland Motor Hotel
1644,Takapau,NZ,59.74,overcast clouds,-40.0333,176.35,
1645,Irbil,IQ,60.62,few clouds,36.1926,44.0106,Erbil International Hotel
1646,Yaan,NG,85.51,overcast clouds,7.3833,8.5667,
1647,Alice Town,BS,81.0,clear sky,25.7167,-79.3,Bimini Big Game Club Resort & Marina
1648,Defiance,US,68.25,scattered clouds,41.3334,-84.45,Airway Estates
1649,Nauta,PE,82.54,broken clouds,-4.5061,-73.5757,Amazon Exploring Expedition - Eretzen Tá Lodge
1650,Harstad,NO,36.79,light snow,68.799,16.5293,Clarion Collection Hotel Arcticus
1651,Kirensk,RU,30.34,overcast clouds,57.7853,108.1119,Kirenskiy Plos
1652,Jinka,ET,64.83,scattered clouds,5.65,36.65,
1653,Sassandra,CI,77.11,overcast clouds,4.95,-6.0833,la terrasse
1654,Kampot,KH,82.45,light rain,10.6167,104.1833,Two Moons Hotel
1655,Alcantara,BR,80.8,overcast clouds,-2.4089,-44.4147,Pousada da Josefa
1656,Ouallam,NE,95.45,scattered clouds,14.3188,2.0866,
1657,Malanje,AO,69.76,broken clouds,-9.5402,16.341,Hotel Ginga
1658,Priargunsk,RU,50.9,scattered clouds,50.3691,119.1012,24 Chasa
1659,Kotelnich,RU,49.82,scattered clouds,58.3089,48.348,Gostinitsa Tsentral'naya Kotel'nich
1660,Kaputa,ZM,69.6,few clouds,-8.4689,29.6619,Chelelwa Charlets
1661,Baiquan,CN,48.63,clear sky,47.5833,126.0833,Wenxin Home Leisure Express Hotel
1662,Orumiyeh,IR,51.35,broken clouds,37.5527,45.0761,Urmia Kimia Mah Hotel
1663,Nhulunbuy,AU,81.21,broken clouds,-12.2333,136.7667,East Arnhem Real Estate
1664,Verkhniy Avzyan,RU,44.71,overcast clouds,53.5289,57.5372,
1665,Almaznyy,RU,48.7,overcast clouds,48.0448,40.045,
1666,Gallup,US,72.01,clear sky,35.5281,-108.7426,Quality Inn & Suites Gallup I-40 Exit 20
1667,Antalaha,MG,73.87,few clouds,-14.9003,50.2788,Hotel Vitasoa
1668,Kokopo,PG,77.13,overcast clouds,-4.352,152.2633,Kokopo Beach Bungalow Resort
1669,Manado,ID,77.77,scattered clouds,1.487,124.8455,Aryaduta Hotel
1670,Dubbo,AU,41.13,clear sky,-32.25,148.6167,Quality Inn Dubbo International
1671,Sarh,TD,89.51,clear sky,9.1429,18.3923,Domicile 1sur le goudron
1672,Umba,RU,32.11,broken clouds,66.6871,34.3429,Cedar Grass Beloye More
1673,Petrovsk-Zabaykalskiy,RU,36.73,overcast clouds,51.273,108.843,Arley
1674,Jati,PK,81.28,clear sky,24.3539,68.2671,Cafe Lala Rehan Restaurant
1675,Bulawayo,ZW,60.78,clear sky,-20.15,28.5833,4 On Housman Backpackers
1676,Bafq,IR,74.91,clear sky,31.6128,55.4107,Alamdar Hotel
1677,Banda Aceh,ID,80.02,overcast clouds,5.5577,95.3222,OYO 884 Rumoh PMI Hotel
1678,Agropoli,IT,61.09,overcast clouds,40.3469,14.9966,B&B Baia di Trentova
1679,Angoche,MZ,73.71,clear sky,-16.2325,39.9086,Guest House HESADA
1680,Snezhnogorsk,RU,33.58,overcast clouds,69.1933,33.2531,Severnoye Siyaniye
1681,Ladario,BR,88.09,clear sky,-19.0047,-57.6017,Hotel Fazenda 4 cantos
1682,Coos Bay,US,49.32,overcast clouds,43.3665,-124.2179,Best Western Holiday Hotel
1683,Harnosand,SE,44.6,overcast clouds,62.6323,17.9379,First Hotel Stadt
1684,Verkhnyaya Toyma,RU,40.91,light rain,62.2349,44.9985,Gostinitsa
1685,Mucurapo,TT,88.02,broken clouds,10.6667,-61.5333,Courtyard by Marriott Port of Spain
1686,Bahia Blanca,AR,76.55,clear sky,-38.7196,-62.2724,Hotel Argos
1687,Nybro,SE,45.05,few clouds,56.7446,15.9071,Stora Hotellet I Nybro
1688,Helong,CN,40.44,clear sky,42.5397,128.9972,Helong Hotel
1689,Tacna,PE,68.2,clear sky,-18.0056,-70.2483,Hotel Colón Inn
1690,Talisay,PH,82.42,broken clouds,10.2447,123.8494,RedDoorz near Talisay District Hospital
1691,Totma,RU,44.8,moderate rain,59.9747,42.7642,Varnitsy
1692,Hay River,CA,31.98,overcast clouds,60.8156,-115.7999,Ptarmigan Inn
1693,Robinson,US,93.02,clear sky,31.4677,-97.1147,Flat Creek Farms RV Resort
1694,Kez,RU,44.22,clear sky,57.8979,53.7152,Gostinitsa Uyut Kez
1695,Oistins,BB,86.09,few clouds,13.0667,-59.5333,Butterfly Beach Hotel
1696,Lagoa Vermelha,BR,60.98,clear sky,-28.2086,-51.5258,Hotel Kaianã
1698,Weatherford,US,98.8,clear sky,32.7593,-97.7972,Woodland Suites
1699,Laje,BR,82.89,overcast clouds,-10.1833,-40.9667,NN Pousada
1700,Mizan Teferi,ET,62.04,broken clouds,6.9833,35.5833,Hotel Salayish - ሳላይሽ ሆቴል
1701,Sistranda,NO,44.56,overcast clouds,63.7256,8.834,Hotell Frøya
1702,Ayan,RU,33.73,broken clouds,56.45,138.1667,Gostinitsa
1703,Port Said,EG,67.98,clear sky,31.2565,32.2841,Aracan Hotel
1704,Dzhebariki-Khaya,RU,40.5,moderate rain,62.2167,135.8,
1705,Pimenta Bueno,BR,84.18,broken clouds,-11.6725,-61.1936,Cristalina Palace Hotel
1706,Severodvinsk,RU,33.91,few clouds,64.5635,39.8302,Park Hotel
1707,Nardaran,AZ,55.04,scattered clouds,40.5561,50.0056,Bizim Baki Baglari
1708,Dzilam Gonzalez,MX,96.62,clear sky,21.2833,-88.9333,posadas
1709,Hlukhiv,UA,51.35,broken clouds,51.6782,33.9162,Постоялый двор
1710,Tulsipur,NP,73.02,clear sky,28.131,82.2973,Ekanta Hotel Pvt. Ltd
1711,San Lorenzo,PY,79.74,clear sky,-25.3333,-57.5333,Canarias Hotel
1712,Mangrul Pir,IN,95.02,broken clouds,20.3167,77.35,A one dresess& cloth store Dargha chowk Mangrulpir
1713,Sydney,AU,59.72,light intensity shower rain,-33.8679,151.2073,The Grace Sydney
1714,Barabai,ID,75.11,overcast clouds,-2.5833,115.3833,HOTEL BOURAQ INDAH PERMAI
1715,Namtsy,RU,35.62,overcast clouds,62.7161,129.6658,"""Эңсиэли Киин"""
1716,Bandar,ID,74.32,overcast clouds,2.05,99.75,
1717,Jurm,AF,68.05,clear sky,36.8648,70.8342,
1718,Caracollo,PE,58.26,broken clouds,-14.9165,-70.6603,
1719,Dombarovskiy,RU,49.98,overcast clouds,50.7587,59.5386,
1720,Monforte De Lemos,ES,61.95,broken clouds,42.5216,-7.5142,Hotel Cardenal
1721,Toledo,ES,66.15,clear sky,39.8333,-4.0,Hotel Carlos V Toledo
1722,Opole,PL,54.91,broken clouds,50.5,18.0,Hotel ''Zamkowy Młyn''
1723,Floha,DE,56.59,broken clouds,50.8561,13.0741,Gästezimmer Familie Müller
1724,Santa Marta,CO,91.45,few clouds,11.2408,-74.199,Hotel La Ballena Azul
1725,Atchison,US,70.65,overcast clouds,39.563,-95.1216,"Quality Inn, Atchison"
1726,Akureyri,IS,46.33,broken clouds,65.6835,-18.0878,Icelandair Hotel Akureyri
1727,Sangar,RU,32.05,light snow,63.9242,127.4739,
1728,Mezen,RU,30.69,overcast clouds,65.8522,44.24,Gostevoy Dom Everest
1729,Cururupu,BR,77.7,overcast clouds,-1.8283,-44.8683,POUSADA TRAVÉS'CIA
1730,Arroyo,ES,62.64,clear sky,41.6096,-4.7969,Hotel El Jardín de la Abadía
1731,Kuytun,RU,28.24,broken clouds,54.3419,101.5036,Gostinitsa Tsentral'naya
1732,Verkhniy Fiagdon,RU,38.07,overcast clouds,42.8333,44.3053,Гостиница Фиагдон
1733,Porkhov,RU,36.45,clear sky,57.765,29.5561,Hotel Parking
1734,Mazyr,BY,53.38,overcast clouds,52.0495,29.2456,Euro Mini-Hotel
1735,Takhtamygda,RU,43.38,overcast clouds,54.1,123.5667,
1736,Wagar,SD,89.42,clear sky,16.1525,36.2032,
1737,Drumheller,CA,52.52,overcast clouds,51.4617,-112.7101,Ramada by Wyndham Drumheller Hotel & Suites
1738,Cascais,PT,76.86,clear sky,38.6979,-9.4215,Hotel Vila Galé Cascais
1739,Hastings,GB,51.55,clear sky,50.8552,0.5729,Zanzibar Hotel
1740,Cruz Das Almas,BR,74.43,scattered clouds,-12.67,-39.1019,Stúdios Stifler
1741,Kulynychi,UA,57.29,overcast clouds,49.9823,36.3842,Hotel Meduza
1742,Rumphi,MW,61.11,clear sky,-11.0186,33.8575,Finst Rumphi Earthbag House Lodge
1743,Naron,ES,70.65,overcast clouds,43.5167,-8.1528,Marcial
1744,Palafrugell,ES,67.33,broken clouds,41.9174,3.1631,Hotel La Torre
1745,Kuteynykove,UA,49.87,few clouds,47.8123,38.2882,
1746,Bela,IN,87.73,clear sky,25.9333,81.9833,Raj Bhawan
1747,Leh,IN,46.56,clear sky,34.1667,77.5833,Hotel Ladakh Greens
1748,Amecameca,MX,81.12,overcast clouds,19.1167,-98.7667,Hacienda Panoaya
1749,Boa Vista,BR,82.38,broken clouds,2.8197,-60.6733,Aipana Plaza Hotel
1750,Teplyk,UA,54.66,overcast clouds,48.6657,29.745,Hotelʹ
1751,Baie-Comeau,CA,49.23,clear sky,49.2168,-68.1489,Travelodge by Wyndham Baie-Comeau
1752,Bira,RU,37.26,clear sky,49.0,132.4667,
1753,Fortuna Foothills,US,90.21,clear sky,32.6578,-114.4119,Fortuna De Oro RV Park
1754,Katra,IN,66.56,clear sky,32.9833,74.95,KC Residency Vaishnodevi
1755,Vikindu,TZ,74.84,overcast clouds,-7.0067,39.2985,RUTA GUEST HOUSE
1756,Pimentel,PE,68.02,broken clouds,-6.8367,-79.9342,Hotel Puerto del Sol
1757,Mnogovershinnyy,RU,27.95,overcast clouds,53.9353,139.9242,Obshchezhitiye 14
1758,Uyemskiy,RU,33.85,scattered clouds,64.4743,40.8524,Turkompleks Malyye Karely
1759,Teluknaga,ID,82.18,few clouds,-6.0989,106.6381,Kost Mewah (Mepet Sawah)
1760,Tahta,EG,88.43,overcast clouds,26.7693,31.5021,فندق الزيات
1761,Neryungri,RU,34.09,overcast clouds,56.6709,124.6491,Pyat' Zvozd
1762,Gravdal,NO,35.49,broken clouds,68.1214,13.5031,Skreda Rorbusuiter
1763,Nichinan,JP,66.36,overcast clouds,31.6,131.3667,Guest House Aki
1764,Jutai,BR,83.21,overcast clouds,-5.1833,-68.9,
1765,Visby,SE,41.83,clear sky,57.6409,18.296,Best Western Solhem Hotel Visby
1766,Kilinochchi,LK,81.46,overcast clouds,9.3961,80.3982,Solaivanam Guest House
1767,Uch,FR,59.95,scattered clouds,45.3192,-0.9345,Tour Hôtel
1768,Humaita,BR,79.07,overcast clouds,-7.5061,-63.0208,Corrêa Hotel
1769,Chulym,RU,37.26,clear sky,55.0997,80.9572,"""U Tat'yany"""
1770,Sungairaya,ID,78.48,moderate rain,0.7,108.9,Rumah Kuku Moimoi Shelly
1771,Kushima,JP,66.33,overcast clouds,31.4583,131.2333,Hanaoka
1772,Payyannur,IN,82.35,overcast clouds,12.1,75.2,Kavvayi Beach House
1773,Panjab,AF,55.51,broken clouds,34.388,67.0233,
1774,Lazaro Cardenas,MX,84.6,few clouds,17.9583,-102.2,HOTEL QUINTA ANTIGUA
1776,Umm Kaddadah,SD,85.69,overcast clouds,13.6017,26.6876,
1777,Owando,CG,74.89,overcast clouds,-0.4819,15.8999,Exaunel Hotel Owando
1778,Koforidua,GH,77.02,light rain,6.0941,-0.2591,Ajaria Royal Palace Hotel
1779,Beihai,CN,75.06,light rain,21.4833,109.1,21 Degree Hostel
1780,Mudanjiang,CN,39.96,clear sky,44.5833,129.6,Landi Express Business Hotel
1781,Aguimes,ES,67.66,few clouds,27.9054,-15.4461,Hotel Villa de Aguimes
1782,Dondo,MZ,67.98,clear sky,-19.6094,34.7431,Arco Iris
1783,Lisov,CZ,57.67,broken clouds,49.016,14.6084,Relaxcentrum Mrkáček Lišov
1784,Kilindoni,TZ,81.34,scattered clouds,-7.9139,39.6668,Bustani B&B
1785,Sao Gotardo,BR,74.62,overcast clouds,-19.3111,-46.0489,HOTEL BOMTEMPO
1786,Solano,US,64.29,broken clouds,38.2333,-121.9511,Westwind Inn
1787,Sibolga,ID,76.64,overcast clouds,1.7427,98.7792,Hotel Syariah CN Darussalam
1788,Wageningen,NL,57.29,clear sky,51.9667,5.6667,Fletcher Hotel-Restaurant De Wageningsche Berg
1789,Milkovo,RU,43.48,overcast clouds,54.7167,158.6167,"Hotel ""Geologist"""
1790,Pangkalanbuun,ID,74.61,moderate rain,-2.6833,111.6167,Grand Kecubung Hotel
1791,Kintampo,GH,74.03,moderate rain,8.0563,-1.7306,Adomaa Memorial Hotel
1792,Ust-Ishim,RU,47.61,broken clouds,57.6935,71.1665,"Velichko T.p., Gostinitsa"
1793,Kedrovoye,RU,36.84,clear sky,57.1576,60.5698,
1794,Shashi,CN,62.87,overcast clouds,30.3072,112.2447,Xingyu Hotel
1795,Carson City,US,52.3,clear sky,39.1638,-119.7674,Courtyard by Marriott Carson City
1796,Konevo,RU,36.39,overcast clouds,62.1215,39.3192,
1797,Santa Maria Del Oro,MX,94.03,clear sky,25.9333,-105.3667,Hotel Palacio Del Sol
1798,Tacoronte,ES,70.12,few clouds,28.4769,-16.4102,Casa Laurel
1799,Taree,AU,45.1,clear sky,-31.9,152.4667,All Seasons Country Lodge Taree
1800,Badvel,IN,86.56,overcast clouds,14.75,79.05,Venkatalakshuma five star tiffin centre
1801,Surgut,RU,41.18,clear sky,61.25,73.4167,Business Hotel
1802,Zhelyabovka,UA,46.0,broken clouds,45.3988,34.7578,
1803,Ndele,CF,82.13,overcast clouds,8.4109,20.6473,
1804,Dubti,ET,93.47,scattered clouds,11.7361,41.0853,degu Shiferaw
1805,Melfi,IT,53.49,broken clouds,40.9965,15.6514,HOTEL TERME DI RAPOLLA
1806,Xining,CN,45.95,clear sky,36.6167,101.7667,Super Leisure Hotel
1807,Teahupoo,PF,78.76,broken clouds,-17.8333,-149.2667,Vanira Lodge
1808,Camopi,GF,78.17,overcast clouds,3.1655,-52.3158,La pousada
1809,Kattivakkam,IN,86.09,overcast clouds,13.2167,80.3167,Euronova Freezer
1810,Kovur,IN,84.38,overcast clouds,14.4833,79.9833,Hotel Yesh Park
1811,Bansko,BG,48.51,overcast clouds,41.8383,23.4885,Хотел Свети Георги Ски и Холидей
1812,Terra Santa,BR,79.75,overcast clouds,-2.1042,-56.4869,Hotel Sarah
1813,San Rafael Del Sur,NI,86.65,overcast clouds,11.8485,-86.4384,Hospedaje El Chino
1814,Barabinsk,RU,44.01,broken clouds,55.3571,78.357,Gostinichnyy Kompleks Noy
1815,Lincoln,US,70.34,overcast clouds,40.8,-96.667,Courtyard by Marriott Lincoln Downtown/Haymarket
1816,Yurimaguas,PE,81.75,broken clouds,-5.9,-76.0833,Rio Huallaga Hotel & Business Center
1817,Bar Harbor,US,61.54,overcast clouds,44.3876,-68.2039,Atlantic Oceanside Hotel & Event Center
1818,Poykovskiy,RU,41.29,clear sky,61.2333,73.3333,Center hotel
1819,Podgornoye,RU,46.62,clear sky,51.735,39.1496,"O 'Hara's Irish Pub, restaurant, hotel"
1820,Campbeltown,GB,53.65,overcast clouds,55.4258,-5.6076,The Royal Hotel
1821,Abha,SA,69.67,clear sky,18.2164,42.5053,Abha Hotel
1822,Parfenyevo,RU,51.84,overcast clouds,58.484,43.4088,
1823,Old Town,CZ,61.86,clear sky,50.087,14.4202,Botanique Hotel Prague
1824,Parana,AR,77.56,scattered clouds,-31.732,-60.5238,Howard Johnson by Wyndham Plaza Hotel Mayorazgo
1825,Idrinskoye,RU,33.44,overcast clouds,54.3708,92.1358,Domashniy Khostel
1826,Nyzhnya Duvanka,UA,52.2,clear sky,49.5846,38.1743,
1827,Bend,US,42.39,broken clouds,44.0582,-121.3153,Fairfield Inn & Suites by Marriott Bend Downtown
1828,Cravo Norte,CO,85.28,overcast clouds,6.3017,-70.2041,Hotel Potosí Los Mirtos
1829,Lovozero,RU,28.65,overcast clouds,68.005,35.0117,Country house Lovozero
1830,San Policarpo,PH,80.55,scattered clouds,12.1791,125.5072,Agapita M. Nicart
1831,Kangavar,IR,46.4,clear sky,34.5043,47.9653,خانه معلم کنگاور
1832,Piranhas,BR,90.27,clear sky,-16.4269,-51.8222,Planalto Hotel
1833,Sao Caetano De Odivelas,BR,74.61,light rain,-0.75,-48.02,Hotel do Luttis
1834,Juneau,US,51.98,scattered clouds,58.3019,-134.4197,"Baranof Downtown, BW Signature Collection"
1835,Ankazobe,MG,63.45,few clouds,-18.3167,47.1167,
1836,Kulunda,RU,47.01,clear sky,52.566,78.9385,Kulunda 24
1837,Klyuchi,RU,46.29,clear sky,52.2667,79.1667,Vesolaya Mayovka
1838,Acton,GB,57.61,clear sky,51.509,-0.2762,Abbey Lodge Hotel
1839,Sidney,AU,59.72,light intensity shower rain,-33.8679,151.2073,The Grace Sydney
1840,Beitbridge,ZW,73.94,scattered clouds,-22.2167,30.0,Beitbridge Express Hotel
1841,Ondjiva,AO,68.41,clear sky,-17.0667,15.7333,COMBUESA
1842,Greenwood,US,67.8,overcast clouds,34.1668,-82.1165,Quality Inn Greenwood Hwy 25
1843,Galle,LK,81.77,overcast clouds,6.0367,80.217,Amangalla
1844,Wawa,NG,86.14,overcast clouds,9.9022,4.4192,
1845,Xucheng,CN,74.1,overcast clouds,20.35,110.1288,Haixing Hotel
1846,San Isidro,PE,67.96,scattered clouds,-12.1167,-77.05,Radisson Hotel Decapolis Miraflores
1847,Bakchar,RU,33.22,few clouds,57.0186,82.0711,Gostinitsa Gostevoy Dom
1848,Mungwi,ZM,60.58,scattered clouds,-10.1732,31.3694,
1849,Nogliki,RU,32.22,light snow,51.8333,143.1667,"Hotel ""Nogliki"""
1850,Tunceli,TR,53.4,broken clouds,39.1083,39.5471,Grand Hotel Şaroğlu
1851,Vung Tau,VN,81.77,overcast clouds,10.346,107.0843,Seaside Resort
1852,George Town,MY,82.33,moderate rain,5.4112,100.3354,Cititel Penang
1853,Orlik,RU,27.79,light snow,52.5178,99.825,Gostevoy Dom Mini Gostinitsa
1854,El Alto,PE,74.91,scattered clouds,-4.2714,-81.2147,Black Marlin Restaurant & Hospedaje
1855,Bantou,CN,68.58,moderate rain,26.2151,117.4893,
1856,Akkermanovka,RU,49.8,overcast clouds,51.2467,58.2391,
1857,Skjervoy,NO,35.6,overcast clouds,70.0311,20.9714,Skjervøy fiskecamp AS
1858,Asekeyevo,RU,49.84,overcast clouds,53.5742,52.7972,
1859,Guerrero,MX,94.71,broken clouds,17.6667,-100.0,Villaxochilt
1860,Howard Springs,AU,75.11,clear sky,-12.497,131.047,buffalo beach hostel
1861,Mastic Beach,US,57.54,broken clouds,40.7668,-72.8521,Brushwood House by Smith Point Beach
1862,Kokoda,PG,73.51,broken clouds,-8.8785,147.7407,Daito Guest House
1863,Puerto El Triunfo,SV,86.54,overcast clouds,13.2833,-88.55,Hotel Jardin
1864,Mantenopolis,BR,74.75,scattered clouds,-18.8625,-41.1228,Deed's Hotel
1865,Kachiry,KZ,50.45,scattered clouds,53.0675,76.1036,"Ночной клуб BasMax, Гостиница , Ресторан , Магазин-автозап. сто вулканизатор ,"
1866,Gari,RU,45.82,scattered clouds,59.4307,62.3497,
1867,Kudat,MY,79.72,overcast clouds,6.8837,116.8477,Dream Garden Hotel
1868,Santa Helena De Goias,BR,86.02,clear sky,-17.8136,-50.5969,Hotel Cana Verde
1869,Batticaloa,LK,83.37,very heavy rain,7.7102,81.6924,Grand Star Guest House
1870,Atar,MR,96.22,overcast clouds,20.5169,-13.0499,Oumou Elghoura
1871,Ankang,CN,62.31,overcast clouds,32.68,109.0172,安琪酒店
1872,Tucurui,BR,82.22,overcast clouds,-3.7661,-49.6725,BBB Rooms Centro Tucurui PA
1873,Basoko,CD,74.21,overcast clouds,1.2391,23.616,Jackyna Hotel
1874,Parabel,RU,31.42,clear sky,58.6978,81.4825,Housing Complex Gazprom Transgaz Tomsk
1875,Tabou,CI,77.2,overcast clouds,4.423,-7.3528,hotêl doufoulougou
1876,Ankazoabo,MG,66.81,clear sky,-22.2833,44.5167,ENCEIN BUREAU CISCO
1877,Turbana,CO,85.89,overcast clouds,10.2717,-75.4422,Cartagena Hills
1878,Saint-Paul,RE,73.51,clear sky,-21.0096,55.2707,Boucan Canot
1879,Sibinal,GT,59.94,overcast clouds,15.1333,-92.05,"Ecotours, Sibinal San Marcos"
1880,Karacsond,HU,60.78,overcast clouds,47.7296,20.0308,"Csókás Birtok Panzió, Borászat és Pálinkafőzde"
1881,Prainha,BR,79.27,light rain,-1.8,-53.48,Casa Rocha
1882,Kongolo,CD,72.27,light rain,-5.3833,27.0,GUEST HOUSE OASIS
1883,Letnica,PL,56.53,few clouds,51.8981,15.333,Essenza Party Center
1884,Fengzhen,CN,47.77,overcast clouds,40.4394,113.1536,Feng Zhen Hotel
1885,Bandar-E Lengeh,IR,82.63,clear sky,26.5579,54.8807,کافی نت پارس
1886,Galveston,US,93.09,scattered clouds,29.3669,-94.9669,Crystal Suites
1887,Illela,NG,95.67,clear sky,13.7292,5.2975,
1888,Jacareacanga,BR,81.84,few clouds,-6.2222,-57.7528,Casa do Ian😎
1889,Canoinhas,BR,62.69,clear sky,-26.1772,-50.39,Santa Catarina Plaza Hotel
1890,Sandnessjoen,NO,39.42,light rain,66.0217,12.6316,Syv Søstre Apartments
1891,Jidong,CN,40.59,scattered clouds,45.2167,131.0833,Yulong Mountain Villa
1892,Nairn,GB,59.79,few clouds,57.5809,-3.8797,Golf View
1893,Mantua,IT,65.01,overcast clouds,45.1667,10.7833,Hotel la Favorita
1894,Zhuhai,CN,76.78,scattered clouds,22.2769,113.5678,珠海粤财假日酒店
1895,Kaduqli,SD,92.43,overcast clouds,11.0167,29.7167,Nussyba
1896,Elbistan,TR,52.29,overcast clouds,38.2059,37.1983,Sword Hotel
1897,Jiazi,CN,72.52,light rain,22.8779,116.067,Hotel Jin Hao
1898,Bako,ET,65.34,scattered clouds,5.7833,36.5667,Goh Hotel
1899,Tommot,RU,37.08,light rain,58.9564,126.2925,Gostinitsa Tommot
1900,Elko,US,42.75,light rain,41.0002,-115.5012,
1901,Moron,AR,73.94,overcast clouds,-34.6534,-58.6198,Hotel Morón
1902,Ilhabela,BR,70.83,broken clouds,-23.7781,-45.3581,Ilha Flat Hotel
1903,Amahai,ID,79.34,overcast clouds,-3.3333,128.9167,HOTEL ISABELA
1904,Tashla,RU,49.32,light rain,51.7716,52.7427,Torch Hotel
1905,Moville,US,64.04,overcast clouds,42.4889,-96.0725,EastSide Acres Mobile Home Park
1906,Ridgecrest,US,75.06,overcast clouds,35.6225,-117.6709,SpringHill Suites by Marriott Ridgecrest
1907,Seymchan,RU,28.2,clear sky,62.8833,152.4333,
1908,Inverell,AU,48.67,scattered clouds,-29.7833,151.1167,Sapphire City Motor Inn
1909,Sesheke,ZM,68.45,clear sky,-17.4759,24.2968,Protea Hotel by Marriott Zambezi River Lodge
1910,The Valley,AI,83.1,broken clouds,18.217,-63.0578,CeBlue Villas & Beach Resort
1911,Cassilandia,BR,82.76,clear sky,-19.1133,-51.7342,Delirius Motel
1912,Alekseyevsk,RU,30.87,overcast clouds,57.8406,108.3492,
1913,Omidiyeh,IR,80.64,clear sky,30.7597,49.705,Royal Complex
1914,Torez,UA,49.46,few clouds,48.0388,38.5969,Мотель Торез
1915,Nizhniy Tsasuchey,RU,57.51,overcast clouds,50.5167,115.1333,
1916,Shitkino,RU,30.65,overcast clouds,56.3703,98.3543,
1917,Sellye,SK,64.54,broken clouds,48.1513,17.8806,Pension Europe
1918,Fort Frances,CA,51.17,mist,48.5999,-93.4003,LA PLACE RENDEZ-VOUS
1919,Puerto Madero,MX,91.6,broken clouds,14.7208,-92.4215,DEPARTAMENTOS LA ESTANCIA
1921,Nara,JP,57.49,overcast clouds,34.6851,135.8049,Guesthouse Nara Komachi
1922,Muhos,FI,35.38,clear sky,64.808,25.9931,Montta - active camping / campsite Montan
1923,Hurghada,EG,74.62,broken clouds,27.2574,33.8129,Sea Star Beau Rivage Hotel
1924,Vilela,PT,65.73,few clouds,41.2251,-7.6034,Quinta do Poeira
1925,Qixia,CN,40.73,broken clouds,37.2975,120.8256,Etsong Hotel
1926,Ulundi,ZA,58.64,overcast clouds,-28.3352,31.4162,Ekhethelo Lodge Ulundi
1927,Mahanoro,MG,73.22,few clouds,-19.9,48.8,BUNGALOW MAHAMANINA
1928,Puerto Narino,CO,84.52,broken clouds,-3.7703,-70.3831,Eware Refugio Amazonico
1929,Kiama,AU,58.24,light rain,-34.6833,150.8667,The Sebel Kiama Harbourside
1930,Aransas Pass,US,90.21,scattered clouds,27.9095,-97.15,Microtel Inn & Suites by Wyndham Aransas Pass/Corpus Christi
1931,Gouyave,GD,84.97,few clouds,12.1646,-61.7296,Rumboat Retreat
1932,Rengo,CL,66.47,broken clouds,-34.4167,-70.8667,Hostal Cartagena
1933,Torrington,US,58.98,overcast clouds,41.8007,-73.1212,The Yankee Pedlar Inn
1934,Kawalu,ID,73.18,overcast clouds,-7.3817,108.2082,West Jontor
1935,Chara,RU,35.74,moderate rain,56.9064,118.2631,
1936,Yangjiang,CN,71.65,overcast clouds,21.85,111.9667,HUALUXE Yangjiang City Center
1937,Tupik,RU,49.8,overcast clouds,54.4253,119.9327,Guest House Orkhideya
1938,Jiuquan,CN,60.89,clear sky,39.7432,98.5174,Jiuquan Hotel
1939,Marshall,US,75.31,scattered clouds,34.3834,-86.3333,Riverview Campground
1940,Daule,EC,84.2,overcast clouds,-1.865,-79.9792,Hospedaje viajero
1941,Nosy Varika,MG,73.65,few clouds,-20.5833,48.5333,Hotel Volazara
1942,Vaasa,FI,41.95,clear sky,63.096,21.6158,Hotel Astor
1943,Kuala Terengganu,MY,79.97,moderate rain,5.3302,103.1408,Hotel Grand Continental Kuala Terengganu (4 Star)
1944,Sinop,TR,41.86,clear sky,41.7711,34.8709,
1945,Cotonou,BJ,83.01,few clouds,6.3654,2.4183,Novotel Cotonou Orisha
1946,Ustye,RU,40.91,overcast clouds,59.6304,39.736,Dacha Sofronova
1947,Hanzhong,CN,61.43,moderate rain,33.0728,107.0303,Guorui Hotel
1948,Kidal,ML,89.83,clear sky,18.4411,1.4078,
1949,Heilbron,ZA,48.18,broken clouds,-27.2812,27.9709,Guest house
1950,Amberley,US,71.31,clear sky,39.2048,-84.428,Days Inn & Suites by Wyndham Cincinnati
1951,Kenitra,MA,68.76,clear sky,34.261,-6.5802,Bienvenue chez vous
1952,Abbotsford,CA,51.69,overcast clouds,49.058,-122.2526,Coast Abbotsford Hotel & Suites
1953,Bouza,NE,94.42,broken clouds,14.4229,6.0428,
1954,Chipinge,ZW,60.22,few clouds,-20.1883,32.6236,Chipinge Breeze Lodge
1955,Betong,TH,73.13,light rain,5.7743,101.0723,New Cathay Hotel
1956,Gorele,TR,50.99,overcast clouds,41.0308,39.0031,Görele Öğretmenevi
1957,Huilong,CN,59.94,clear sky,31.8111,121.655,Hilton Garden Inn Qidong
